  1663.	ee	    8646	    56.67
  1664.	negocios 	    8641	    56.64
  1665.	integración	    8637	    56.61
  1666.	caída	    8629	    56.56
  1667.	entrega	    8628	    56.55
  1668.	hacienda 	    8614	    56.46
  1669.	acuerdos 	    8612	    56.45
  1670.	preciso	    8611	    56.44
  1671.	cuello	    8609	    56.43
  1672.	banda 	    8608	    56.42
  1673.	suyo 	    8607	    56.41
  1674.	realiza	    8602	    56.38
  1675.	frase	    8597	    56.35
  1676.	bases 	    8590	    56.30
  1677.	siglos	    8590	    56.30
  1678.	decidido	    8589	    56.29
  1679.	sentir	    8582	    56.25
  1680.	artistas	    8581	    56.24
  1681.	asegura 	    8580	    56.24
  1682.	culpa	    8580	    56.24
  1683.	original	    8579	    56.23
  1684.	únicamente 	    8578	    56.22
  1685.	unidades 	    8573	    56.19
  1686.	ocurrió	    8567	    56.15
  1687.	sexo 	    8563	    56.12
  1688.	entra	    8562	    56.12
  1689.	hayan 	    8553	    56.06
  1690.	resolver	    8553	    56.06
  1691.	misión	    8551	    56.05
  1692.	caja	    8550	    56.04
  1693.	considerar	    8549	    56.03
  1694.	extranjeros	    8548	    56.03
  1695.	extremo 	    8547	    56.02
  1696.	periodista	    8547	    56.02
  1697.	reducción	    8545	    56.01
  1698.	matrimonio 	    8543	    55.99
  1699.	quieres	    8540	    55.97
  1700.	mas 	    8538	    55.96
  1701.	películas	    8535	    55.94
  1702.	fui	    8525	    55.88
  1703.	laboral	    8525	    55.88
  1704.	importa	    8524	    55.87
  1705.	seguía	    8524	    55.87
  1706.	negocio 	    8523	    55.86
  1707.	sexual	    8523	    55.86
  1708.	enseñanza  	    8515	    55.81
  1709.	agregó 	    8500	    55.71
  1710.	labios	    8499	    55.70
  1711.	resolución	    8495	    55.68
  1712.	fundación	    8489	    55.64
  1713.	hará	    8487	    55.63
  1714.	depende 	    8481	    55.59
  1715.	diego	    8480	    55.58
  1716.	actor	    8477	    55.56
  1717.	técnicos	    8473	    55.53
  1718.	belleza	    8470	    55.51
  1719.	titular	    8466	    55.49
  1720.	roma 	    8462	    55.46
  1721.	logrado	    8459	    55.44
  1722.	víctimas	    8459	    55.44
  1723.	detalles	    8454	    55.41
  1724.	europeos 	    8449	    55.38
  1725.	caballo	    8447	    55.36
  1726.	huelga	    8434	    55.28
  1727.	carretera	    8430	    55.25
  1728.	norteamericano 	    8416	    55.16
  1729.	producir	    8411	    55.13
  1730.	antigua	    8406	    55.10
  1731.	alianza	    8394	    55.02
  1732.	físico	    8386	    54.96
  1733.	sacar	    8386	    54.96
  1734.	publicidad	    8383	    54.94
  1735.	previsto	    8372	    54.87
  1736.	entorno	    8364	    54.82
  1737.	preocupación 	    8360	    54.79
  1738.	resistencia	    8358	    54.78
  1739.	murió	    8348	    54.72
  1740.	éstas	    8335	    54.63
  1741.	saben 	    8332	    54.61
  1742.	generalmente 	    8328	    54.58
  1743.	h	    8328	    54.58
  1744.	dormir	    8320	    54.53
  1745.	individuo	    8319	    54.52
  1746.	cuerpos 	    8316	    54.51
  1747.	corto	    8312	    54.48
  1748.	organismos 	    8311	    54.47
  1749.	especiales	    8305	    54.43
  1750.	internet	    8300	    54.40
  1751.	bancos 	    8296	    54.37
  1752.	jugador	    8290	    54.33
  1753.	esfuerzos	    8289	    54.33
  1754.	beneficios	    8280	    54.27
  1755.	terminar	    8278	    54.26
  1756.	equilibrio	    8277	    54.25
  1757.	oído	    8276	    54.24
  1758.	lectura	    8275	    54.24
  1759.	piezas	    8274	    54.23
  1760.	límites	    8253	    54.09
  1761.	aproximadamente  	    8250	    54.07
  1762.	abre	    8247	    54.05
  1763.	david	    8244	    54.03
  1764.	llevado	    8226	    53.92
  1765.	privado	    8226	    53.92
  1766.	salón	    8223	    53.90
  1767.	roberto	    8210	    53.81
  1768.	actuales	    8208	    53.80
  1769.	graves	    8202	    53.76
  1770.	sonrisa	    8200	    53.74
  1771.	uu	    8199	    53.74
  1772.	foto	    8191	    53.69
  1773.	perspectiva	    8190	    53.68
  1774.	cifra	    8189	    53.67
  1775.	crédito	    8189	    53.67
  1776.	interesante	    8184	    53.64
  1777.	constitucional	    8179	    53.61
  1778.	aceptar	    8175	    53.58
  1779.	producido	    8174	    53.57
  1780.	bolsa	    8167	    53.53
  1781.	factor	    8162	    53.50
  1782.	noches 	    8157	    53.46
  1783.	reconocimiento 	    8149	    53.41
  1784.	juventud	    8145	    53.38
  1785.	habitual	    8144	    53.38
  1786.	categoría	    8143	    53.37
  1787.	requiere	    8142	    53.36
  1788.	fuese	    8134	    53.31
  1789.	impresión	    8132	    53.30
  1790.	llamar	    8131	    53.29
  1791.	duro	    8129	    53.28
  1792.	universal	    8125	    53.25
  1793.	explicar	    8124	    53.25
  1794.	presentan 	    8121	    53.23
  1795.	realización	    8115	    53.19
  1796.	rápido	    8110	    53.16
  1797.	científicos	    8108	    53.14
  1798.	serio	    8100	    53.09
  1799.	científico	    8093	    53.04
  1800.	comprender 	    8093	    53.04
  1801.	reino	    8093	    53.04
  1802.	preparación	    8088	    53.01
  1803.	síntomas 	    8088	    53.01
  1804.	recuperación	    8087	    53.00
  1805.	utilización	    8085	    52.99
  1806.	fuertes	    8083	    52.98
  1807.	sonido	    8082	    52.97
  1808.	inteligencia	    8078	    52.95
  1809.	conversación 	    8076	    52.93
  1810.	establece	    8073	    52.91
  1811.	hubiese 	    8065	    52.86
  1812.	plena	    8065	    52.86
  1813.	venía	    8061	    52.83
  1814.	realizó	    8052	    52.77
  1815.	aznar	    8042	    52.71
  1816.	daniel	    8041	    52.70
  1817.	francesa	    8036	    52.67
  1818.	legal	    8029	    52.62
  1819.	abrió	    8021	    52.57
  1820.	alegría	    8010	    52.50
  1821.	ojo	    8010	    52.50
  1822.	ocurrido	    8008	    52.49
  1823.	díaz	    8005	    52.47
  1824.	vuelto	    7995	    52.40
  1825.	diputado	    7991	    52.37
  1826.	correspondiente	    7977	    52.28
  1827.	interna	    7970	    52.24
  1828.	musical 	    7969	    52.23
  1829.	segundos 	    7969	    52.23
  1830.	recientemente 	    7967	    52.22
  1831.	empieza 	    7960	    52.17
  1832.	decreto	    7947	    52.09
  1833.	china	    7939	    52.03
  1834.	pareció	    7927	    51.96
  1835.	células	    7926	    51.95
  1836.	suelen	    7925	    51.94
  1837.	perfectamente 	    7923	    51.93
  1838.	azúcar 	    7919	    51.90
  1839.	inversiones	    7917	    51.89
  1840.	concentración 	    7911	    51.85
  1841.	espalda 	    7910	    51.84
  1842.	producen 	    7906	    51.82
  1843.	democrática 	    7897	    51.76
  1844.	respondió	    7897	    51.76
  1845.	sucede 	    7885	    51.68
  1846.	contexto	    7884	    51.67
  1847.	claramente 	    7881	    51.65
  1848.	paredes 	    7876	    51.62
  1849.	motivos	    7875	    51.61
  1850.	ciencias	    7872	    51.59
  1851.	tuve	    7872	    51.59
  1852.	isabel	    7871	    51.59
  1853.	argentino	    7868	    51.57
  1854.	inicio	    7865	    51.55
  1855.	mercados  	    7865	    51.55
  1856.	métodos 	    7859	    51.51
  1857.	estudiar	    7858	    51.50
  1858.	interpretación	    7857	    51.50
  1859.	culturales	    7855	    51.48
  1860.	prisión	    7854	    51.48
  1861.	llevan	    7847	    51.43
  1862.	amplio	    7840	    51.39
  1863.	queremos  	    7840	    51.39
  1864.	apertura	    7836	    51.36
  1865.	dedos 	    7836	    51.36
  1866.	vale	    7836	    51.36
  1867.	creer	    7829	    51.31
  1868.	voto	    7829	    51.31
  1869.	participar	    7827	    51.30
  1870.	corrupción	    7817	    51.23
  1871.	histórica	    7815	    51.22
  1872.	teresa	    7814	    51.21
  1873.	papá 	    7812	    51.20
  1874.	voces 	    7808	    51.18
  1875.	pienso	    7786	    51.03
  1876.	ángel	    7784	    51.02
  1877.	inicial	    7783	    51.01
  1878.	escala	    7768	    50.91
  1879.	estrellas	    7765	    50.89
  1880.	página	    7755	    50.83
  1881.	guatemala 	    7751	    50.80
  1882.	temor 	    7743	    50.75
  1883.	encontrado 	    7742	    50.74
  1884.	compra 	    7739	    50.72
  1885.	pensó 	    7731	    50.67
  1886.	dudas 	    7717	    50.58
  1887.	reconocer 	    7716	    50.57
  1888.	máxima  	    7713	    50.55
  1889.	actuar	    7709	    50.53
  1890.	reales	    7697	    50.45
  1891.	universo	    7687	    50.38
  1892.	directo	    7683	    50.36
  1893.	negociaciones 	    7679	    50.33
  1894.	ricardo	    7677	    50.32
  1895.	instalaciones	    7675	    50.30
  1896.	artículos	    7672	    50.28
  1897.	aparato	    7671	    50.28
  1898.	lleno	    7671	    50.28
  1899.	intelectual	    7666	    50.24
  1900.	cifras	    7664	    50.23
  1901.	jardín	    7657	    50.19
  1902.	vacío	    7654	    50.17
  1903.	ciclo	    7653	    50.16
  1904.	valle	    7653	    50.16
  1905.	pensaba 	    7651	    50.15
  1906.	forman 	    7649	    50.13
  1907.	dirigente	    7646	    50.11
  1908.	pide	    7645	    50.11
  1909.	vehículos	    7641	    50.08
  1910.	cuestiones 	    7639	    50.07
  1911.	puesta 	    7639	    50.07
  1912.	llamó	    7635	    50.04
  1913.	ruiz	    7634	    50.03
  1914.	mostró 	    7625	    49.98
  1915.	pecho 	    7617	    49.92
  1916.	honor	    7615	    49.91
  1917.	pedir	    7610	    49.88
  1918.	formar	    7606	    49.85
  1919.	numerosos  	    7605	    49.84
  1920.	seguramente  	    7605	    49.84
  1921.	extraño	    7603	    49.83
  1922.	recurso	    7602	    49.83
  1923.	independiente	    7598	    49.80
  1924.	posiciones	    7594	    49.77
  1925.	sociedades 	    7593	    49.77
  1926.	exteriores	    7588	    49.73
  1927.	cita	    7581	    49.69
  1928.	periodo	    7574	    49.64
  1929.	propuestas 	    7573	    49.64
  1930.	empleados  	    7571	    49.62
  1931.	teniendo	    7567	    49.60
  1932.	agencia 	    7565	    49.58
  1933.	cuadros 	    7564	    49.58
  1934.	partida	    7564	    49.58
  1935.	tensión	    7564	    49.58
  1936.	raúl	    7555	    49.52
  1937.	mirar	    7552	    49.50
  1938.	rica	    7549	    49.48
  1939.	mexicano 	    7547	    49.46
  1940.	modelos 	    7539	    49.41
  1941.	regreso	    7538	    49.41
  1942.	gobiernos	    7537	    49.40
  1943.	constituyen	    7535	    49.39
  1944.	absoluta	    7533	    49.37
  1945.	clima	    7523	    49.31
  1946.	criterio	    7521	    49.29
  1947.	latina	    7521	    49.29
  1948.	continúa	    7515	    49.25
  1949.	punta	    7513	    49.24
  1950.	amplia	    7510	    49.22
  1951.	registro	    7507	    49.20
  1952.	sesión	    7507	    49.20
  1953.	patria	    7506	    49.20
  1954.	posee 	    7506	    49.20
  1955.	entró	    7504	    49.18
  1956.	servir	    7502	    49.17
  1957.	lluvia	    7501	    49.16
  1958.	ganado 	    7498	    49.14
  1959.	pasando 	    7493	    49.11
  1960.	construir	    7492	    49.10
  1961.	completa 	    7490	    49.09
  1962.	personales 	    7490	    49.09
  1963.	reducir	    7480	    49.03
  1964.	desarrollar	    7478	    49.01
  1965.	alcance 	    7477	    49.01
  1966.	deporte	    7475	    48.99
  1967.	pacto	    7475	    48.99
  1968.	elaboración	    7473	    48.98
  1969.	quedaba 	    7472	    48.97
  1970.	vicepresidente	    7472	    48.97
  1971.	alcohol	    7471	    48.97
  1972.	etcétera	    7471	    48.97
  1973.	fórmula	    7458	    48.88
  1974.	inferior	    7451	    48.84
  1975.	tasa	    7449	    48.82
  1976.	expertos	    7448	    48.82
  1977.	extranjero	    7443	    48.78
  1978.	diciendo	    7440	    48.76
  1979.	olvidar	    7428	    48.68
  1980.	presentes 	    7425	    48.66
  1981.	pensando 	    7424	    48.66
  1982.	esperaba 	    7421	    48.64
  1983.	código	    7405	    48.53
  1984.	cooperación 	    7398	    48.49
  1985.	fotografía	    7397	    48.48
  1986.	batalla	    7390	    48.44
  1987.	alternativa	    7386	    48.41
  1988.	nacido	    7379	    48.36
  1989.	árboles	    7378	    48.36
  1990.	penal	    7376	    48.34
  1991.	llena	    7371	    48.31
  1992.	siguió	    7363	    48.26
  1993.	hablaba 	    7356	    48.21
  1994.	turismo	    7355	    48.21
  1995.	papeles 	    7350	    48.17
  1996.	menudo  	    7347	    48.15
  1997.	angel	    7346	    48.15
  1998.	papa 	    7346	    48.15
  1999.	populares	    7344	    48.13
  2000.	estación	    7339	    48.10
  2001.	rápidamente 	    7337	    48.09
  2002.	sección 	    7329	    48.04
  2003.	determinado 	    7328	    48.03
  2004.	convertirse	    7327	    48.02
  2005.	global	    7327	    48.02
  2006.	negociación 	    7327	    48.02
  2007.	instrumento	    7323	    48.00
  2008.	dura	    7320	    47.98
  2009.	significado	    7320	    47.98
  2010.	intensidad	    7318	    47.96
  2011.	posterior	    7318	    47.96
  2012.	múltiples	    7317	    47.96
  2013.	gas 	    7315	    47.94
  2014.	nuevamente  	    7308	    47.90
  2015.	hierro	    7290	    47.78
  2016.	seguido 	    7290	    47.78
  2017.	once 	    7289	    47.77
  2018.	conseguido 	    7288	    47.77
  2019.	di	    7288	    47.77
  2020.	soledad 	    7287	    47.76
  2021.	mirando 	    7280	    47.71
  2022.	presentado 	    7278	    47.70
  2023.	instrumentos 	    7274	    47.68
  2024.	supo 	    7274	    47.68
  2025.	disco	    7268	    47.64
  2026.	festival	    7260	    47.58
  2027.	llegan	    7254	    47.54
  2028.	mezcla 	    7254	    47.54
  2029.	drogas 	    7253	    47.54
  2030.	vivienda	    7249	    47.51
  2031.	x	    7245	    47.49
  2032.	escuchar 	    7242	    47.47
  2033.	coronel	    7240	    47.45
  2034.	completamente  	    7231	    47.39
  2035.	ideal	    7224	    47.35
  2036.	cáncer 	    7214	    47.28
  2037.	textos	    7210	    47.26
  2038.	hambre 	    7207	    47.24
  2039.	solidaridad	    7207	    47.24
  2040.	vicente	    7199	    47.18
  2041.	continuar	    7198	    47.18
  2042.	porcentaje	    7198	    47.18
  2043.	artes	    7193	    47.14
  2044.	vienen	    7191	    47.13
  2045.	iii	    7190	    47.12
  2046.	villa	    7189	    47.12
  2047.	ah	    7188	    47.11
  2048.	nicaragua	    7188	    47.11
  2049.	hacían	    7187	    47.10
  2050.	lector	    7184	    47.09
  2051.	estructuras	    7180	    47.06
  2052.	venir	    7180	    47.06
  2053.	castillo	    7175	    47.03
  2054.	opción	    7175	    47.03
  2055.	comentó 	    7170	    46.99
  2056.	sindicatos	    7167	    46.97
  2057.	ganó 	    7160	    46.93
  2058.	amenaza  	    7152	    46.88
  2059.	representante	    7148	    46.85
  2060.	comerciales 	    7147	    46.84
  2061.	puedes 	    7146	    46.84
  2062.	planeta	    7142	    46.81
  2063.	perdió	    7136	    46.77
  2064.	beneficio	    7132	    46.74
  2065.	miami 	    7130	    46.73
  2066.	buscando 	    7125	    46.70
  2067.	sentimientos	    7124	    46.69
  2068.	comprar 	    7120	    46.67
  2069.	quedar 	    7118	    46.65
  2070.	accidente	    7108	    46.59
  2071.	ventaja	    7105	    46.57
  2072.	impuesto 	    7103	    46.55
  2073.	dejando 	    7099	    46.53
  2074.	distinto	    7099	    46.53
  2075.	tía	    7095	    46.50
  2076.	semejante 	    7093	    46.49
  2077.	españolas 	    7086	    46.44
  2078.	occidental	    7081	    46.41
  2079.	capaces 	    7078	    46.39
  2080.	científica	    7073	    46.36
  2081.	tengan 	    7070	    46.34
  2082.	ruido	    7065	    46.31
  2083.	individuos	    7064	    46.30
  2084.	víctima	    7062	    46.29
  2085.	vestido	    7061	    46.28
  2086.	comunista 	    7052	    46.22
  2087.	moda 	    7052	    46.22
  2088.	títulos	    7050	    46.21
  2089.	diagnóstico	    7047	    46.19
  2090.	experiencias	    7047	    46.19
  2091.	espejo	    7039	    46.13
  2092.	puente 	    7017	    45.99
  2093.	ingreso	    7015	    45.98
  2094.	sueños 	    7011	    45.95
  2095.	vehículo	    7008	    45.93
  2096.	convierte	    7002	    45.89
  2097.	viejos	    6994	    45.84
  2098.	empezar 	    6991	    45.82
  2099.	profesores	    6985	    45.78
  2100.	pasión	    6984	    45.77
  2101.	basta	    6977	    45.73
  2102.	democrático 	    6976	    45.72
  2103.	sintió	    6976	    45.72
  2104.	dijeron	    6974	    45.71
  2105.	comunes  	    6972	    45.70
  2106.	sentimiento	    6972	    45.70
  2107.	sentencia	    6971	    45.69
  2108.	estatal	    6970	    45.68
  2109.	madrugada  	    6967	    45.66
  2110.	moderna 	    6966	    45.66
  2111.	impacto 	    6965	    45.65
  2112.	complejo 	    6962	    45.63
  2113.	denuncia 	    6961	    45.62
  2114.	toro	    6959	    45.61
  2115.	víctor	    6958	    45.60
  2116.	tabla	    6947	    45.53
  2117.	delito	    6946	    45.53
  2118.	ventas	    6946	    45.53
  2119.	dominio 	    6944	    45.51
  2120.	entidades	    6943	    45.51
  2121.	superiores	    6942	    45.50
  2122.	candidatos 	    6937	    45.47
  2123.	gloria	    6936	    45.46
  2124.	índice	    6925	    45.39
  2125.	indios	    6913	    45.31
  2126.	raíz	    6908	    45.28
  2127.	john	    6899	    45.22
  2128.	xix	    6894	    45.18
  2129.	recordó	    6887	    45.14
  2130.	absoluto	    6881	    45.10
  2131.	agricultura	    6880	    45.09
  2132.	marcos 	    6877	    45.07
  2133.	composición 	    6876	    45.07
  2134.	cuándo 	    6873	    45.05
  2135.	joaquín	    6873	    45.05
  2136.	terminó	    6873	    45.05
  2137.	fueran	    6872	    45.04
  2138.	asistencia	    6870	    45.03
  2139.	explicación	    6867	    45.01
  2140.	torres	    6862	    44.97
  2141.	lógica	    6860	    44.96
  2142.	triste	    6855	    44.93
  2143.	avión	    6853	    44.92
  2144.	enfermo 	    6846	    44.87
  2145.	cuyas 	    6842	    44.84
  2146.	excepción 	    6842	    44.84
  2147.	habló	    6838	    44.82
  2148.	placer	    6836	    44.80
  2149.	humor 	    6832	    44.78
  2150.	mecanismos  	    6832	    44.78
  2151.	cerebro	    6831	    44.77
  2152.	caliente	    6830	    44.76
  2153.	excelente	    6829	    44.76
  2154.	darse	    6828	    44.75
  2155.	conocimientos 	    6827	    44.75
  2156.	príncipe	    6827	    44.75
  2157.	religión	    6826	    44.74
  2158.	ganas 	    6820	    44.70
  2159.	críticas	    6819	    44.69
  2160.	profunda	    6817	    44.68
  2161.	manifestaciones 	    6816	    44.67
  2162.	dosis	    6812	    44.65
  2163.	baño 	    6811	    44.64
  2164.	paro	    6807	    44.61
  2165.	profundo	    6807	    44.61
  2166.	conceptos 	    6803	    44.59
  2167.	depresión	    6802	    44.58
  2168.	altas	    6798	    44.56
  2169.	pared	    6797	    44.55
  2170.	liberación	    6794	    44.53
  2171.	estrella	    6791	    44.51
  2172.	duración	    6788	    44.49
  2173.	perro	    6786	    44.48
  2174.	intentar	    6785	    44.47
  2175.	aumentar 	    6782	    44.45
  2176.	asesinato	    6776	    44.41
  2177.	órdenes 	    6772	    44.38
  2178.	ignacio	    6767	    44.35
  2179.	roja	    6764	    44.33
  2180.	permiten	    6757	    44.29
  2181.	despacho 	    6756	    44.28
  2182.	añade 	    6755	    44.27
  2183.	poca 	    6750	    44.24
  2184.	recibe	    6747	    44.22
  2185.	muchacho  	    6739	    44.17
  2186.	considerado 	    6734	    44.14
  2187.	conversaciones 	    6730	    44.11
  2188.	tendrán	    6730	    44.11
  2189.	definición	    6721	    44.05
  2190.	viven	    6714	    44.00
  2191.	consideran 	    6710	    43.98
  2192.	restos	    6708	    43.97
  2193.	tomado 	    6708	    43.97
  2194.	estadio	    6703	    43.93
  2195.	actores	    6692	    43.86
  2196.	debió	    6690	    43.85
  2197.	conviene	    6688	    43.83
  2198.	errores	    6686	    43.82
  2199.	negros 	    6686	    43.82
  2200.	humanidad  	    6677	    43.76
  2201.	individual	    6672	    43.73
  2202.	hogar	    6670	    43.72
  2203.	conocida 	    6656	    43.62
  2204.	acontecimientos 	    6651	    43.59
  2205.	minuto 	    6651	    43.59
  2206.	millón	    6648	    43.57
  2207.	pantalla	    6648	    43.57
  2208.	estadounidense 	    6639	    43.51
  2209.	progreso	    6632	    43.47
  2210.	inició	    6631	    43.46
  2211.	pieza	    6626	    43.43
  2212.	firme	    6624	    43.41
  2213.	fundamentales 	    6621	    43.39
  2214.	olor	    6617	    43.37
  2215.	gracia	    6612	    43.34
  2216.	autonomía 	    6606	    43.30
  2217.	esencial	    6602	    43.27
  2218.	exige	    6600	    43.26
  2219.	viva	    6598	    43.24
  2220.	norteamericana 	    6595	    43.22
  2221.	nacimiento 	    6594	    43.22
  2222.	polvo	    6592	    43.20
  2223.	castilla	    6577	    43.11
  2224.	fundamentalmente  	    6573	    43.08
  2225.	impuestos 	    6572	    43.07
  2226.	implica	    6569	    43.05
  2227.	utiliza	    6556	    42.97
  2228.	totalidad	    6554	    42.96
  2229.	discusión	    6552	    42.94
  2230.	italiano	    6552	    42.94
  2231.	postura	    6542	    42.88
  2232.	clientes	    6533	    42.82
  2233.	luces	    6530	    42.80
  2234.	encontramos  	    6522	    42.75
  2235.	liberal	    6522	    42.75
  2236.	interno	    6521	    42.74
  2237.	dientes	    6519	    42.73
  2238.	sesenta 	    6517	    42.71
  2239.	exactamente  	    6505	    42.63
  2240.	compañero  	    6496	    42.58
  2241.	cuento 	    6495	    42.57
  2242.	virus	    6491	    42.54
  2243.	tareas	    6486	    42.51
  2244.	evaluación	    6485	    42.50
  2245.	máquina 	    6476	    42.44
  2246.	funcionario	    6472	    42.42
  2247.	señalar	    6471	    42.41
  2248.	residencia	    6470	    42.41
  2249.	absolutamente 	    6468	    42.39
  2250.	dolores	    6466	    42.38
  2251.	nació	    6464	    42.37
  2252.	sebastián	    6464	    42.37
  2253.	ánimo 	    6462	    42.35
  2254.	caminos 	    6461	    42.35
  2255.	torneo	    6457	    42.32
  2256.	acabar 	    6448	    42.26
  2257.	gol	    6448	    42.26
  2258.	fracaso	    6447	    42.25
  2259.	recorrido	    6444	    42.23
  2260.	contiene	    6439	    42.20
  2261.	eficacia	    6439	    42.20
  2262.	policías	    6436	    42.18
  2263.	suárez 	    6436	    42.18
  2264.	inglaterra	    6435	    42.18
  2265.	concreto	    6434	    42.17
  2266.	determinar	    6434	    42.17
  2267.	haberse 	    6429	    42.14
  2268.	reglas	    6427	    42.12
  2269.	clinton	    6425	    42.11
  2270.	ríos	    6420	    42.08
  2271.	redacción	    6419	    42.07
  2272.	localidad	    6414	    42.04
  2273.	escuelas 	    6410	    42.01
  2274.	distinta	    6409	    42.01
  2275.	seguida 	    6400	    41.95
  2276.	paisaje	    6398	    41.93
  2277.	comprobar 	    6397	    41.93
  2278.	numerosas  	    6393	    41.90
  2279.	creciente	    6392	    41.89
  2280.	hernández 	    6391	    41.89
  2281.	serían	    6389	    41.87
  2282.	césar	    6388	    41.87
  2283.	crimen 	    6387	    41.86
  2284.	conocía 	    6386	    41.85
  2285.	pintor	    6383	    41.83
  2286.	suya 	    6381	    41.82
  2287.	definitivamente	    6380	    41.82
  2288.	propiedades 	    6378	    41.80
  2289.	cierre	    6371	    41.76
  2290.	jueces	    6367	    41.73
  2291.	ofrecer	    6367	    41.73
  2292.	estaría	    6365	    41.72
  2293.	frontera	    6365	    41.72
  2294.	virgen	    6363	    41.70
  2295.	clasificación	    6350	    41.62
  2296.	municipales 	    6347	    41.60
  2297.	marina 	    6341	    41.56
  2298.	abuela	    6340	    41.55
  2299.	componentes  	    6338	    41.54
  2300.	adecuada 	    6337	    41.53
  2301.	resultó	    6331	    41.49
  2302.	esperando 	    6330	    41.49
  2303.	oscuro 	    6330	    41.49
  2304.	parecido	    6330	    41.49
  2305.	detenido	    6327	    41.47
  2306.	gasto	    6327	    41.47
  2307.	malo 	    6326	    41.46
  2308.	pura	    6315	    41.39
  2309.	investigadores	    6314	    41.38
  2310.	cargos 	    6312	    41.37
  2311.	cayó 	    6306	    41.33
  2312.	pasaba 	    6302	    41.30
  2313.	abandonar 	    6301	    41.30
  2314.	sierra	    6300	    41.29
  2315.	lima	    6293	    41.24
  2316.	apareció	    6291	    41.23
  2317.	secretaría	    6289	    41.22
  2318.	pausa 	    6288	    41.21
  2319.	prácticas	    6288	    41.21
  2320.	cortés	    6285	    41.19
  2321.	siguiendo	    6285	    41.19
  2322.	conclusión	    6282	    41.17
  2323.	habana 	    6276	    41.13
  2324.	convirtió	    6275	    41.13
  2325.	hipótesis	    6272	    41.11
  2326.	editorial	    6271	    41.10
  2327.	petróleo	    6271	    41.10
  2328.	estén	    6269	    41.09
  2329.	playa	    6267	    41.07
  2330.	invierno	    6265	    41.06
  2331.	convenio	    6260	    41.03
  2332.	infantil	    6254	    40.99
  2333.	extensión	    6248	    40.95
  2334.	horno	    6245	    40.93
  2335.	límite	    6242	    40.91
  2336.	elegido	    6241	    40.90
  2337.	concurso 	    6240	    40.90
  2338.	japón	    6231	    40.84
  2339.	probable	    6230	    40.83
  2340.	observar	    6227	    40.81
  2341.	déficit	    6226	    40.81
  2342.	reconoce 	    6220	    40.77
  2343.	anual	    6217	    40.75
  2344.	trabajando	    6212	    40.71
  2345.	responde 	    6204	    40.66
  2346.	tren	    6204	    40.66
  2347.	presidencial	    6202	    40.65
  2348.	vías	    6202	    40.65
  2349.	interesa	    6199	    40.63
  2350.	supremo 	    6195	    40.60
  2351.	enemigo 	    6192	    40.58
  2352.	respectivamente 	    6192	    40.58
  2353.	dificultad	    6181	    40.51
  2354.	similares	    6176	    40.48
  2355.	entiende	    6168	    40.43
  2356.	morales 	    6163	    40.39
  2357.	alimentación	    6162	    40.39
  2358.	norma 	    6157	    40.35
  2359.	mental 	    6154	    40.33
  2360.	soluciones	    6151	    40.31
  2361.	adecuado 	    6149	    40.30
  2362.	cuánto 	    6143	    40.26
  2363.	santos 	    6141	    40.25
  2364.	amistad 	    6140	    40.24
  2365.	derrota	    6139	    40.24
  2366.	consiguió	    6138	    40.23
  2367.	positivo	    6138	    40.23
  2368.	compañías  	    6137	    40.22
  2369.	ejecución	    6134	    40.20
  2370.	expresó 	    6127	    40.16
  2371.	embajador 	    6126	    40.15
  2372.	tomás 	    6125	    40.14
  2373.	dulce	    6119	    40.10
  2374.	promedio 	    6115	    40.08
  2375.	letras	    6113	    40.06
  2376.	cuesta 	    6110	    40.05
  2377.	academia 	    6107	    40.03
  2378.	mando  	    6102	    39.99
  2379.	costumbre 	    6098	    39.97
  2380.	colectivo	    6097	    39.96
  2381.	piedras	    6097	    39.96
  2382.	rasgos 	    6090	    39.91
  2383.	industriales	    6089	    39.91
  2384.	mía 	    6087	    39.89
  2385.	protesta	    6087	    39.89
  2386.	viajes	    6086	    39.89
  2387.	chica	    6085	    39.88
  2388.	periódicos	    6085	    39.88
  2389.	moneda  	    6083	    39.87
  2390.	órganos 	    6079	    39.84
  2391.	comunicado  	    6078	    39.84
  2392.	mantenimiento 	    6074	    39.81
  2393.	geografía	    6072	    39.80
  2394.	manejo 	    6072	    39.80
  2395.	fría	    6068	    39.77
  2396.	patrimonio	    6064	    39.74
  2397.	exclusivamente 	    6061	    39.72
  2398.	antiguos	    6060	    39.72
  2399.	universidades	    6058	    39.70
  2400.	frecuente	    6054	    39.68
  2401.	oficio	    6053	    39.67
  2402.	ayudar 	    6050	    39.65
  2403.	pedido	    6048	    39.64
  2404.	superar	    6045	    39.62
  2405.	auto	    6042	    39.60
  2406.	relato	    6038	    39.57
  2407.	unido	    6038	    39.57
  2408.	sentado 	    6037	    39.57
  2409.	quisiera	    6035	    39.55
  2410.	detalle	    6030	    39.52
  2411.	quedaron 	    6024	    39.48
  2412.	obligado	    6017	    39.44
  2413.	libres	    6015	    39.42
  2414.	panamá  	    6012	    39.40
  2415.	acabó 	    6009	    39.38
  2416.	aeropuerto	    6009	    39.38
  2417.	pobreza 	    6007	    39.37
  2418.	reflexión	    6004	    39.35
  2419.	cumbre 	    6002	    39.34
  2420.	imaginación 	    6000	    39.32
  2421.	cubano 	    5997	    39.30
  2422.	solar	    5997	    39.30
